지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2)
108,서울,2022-01-20 18:00,-1.5,,2.9,48,.11
108,서울,2022-01-20 19:00,-2.2,,3.6,53,
108,서울,2022-01-20 20:00,-2.8,,2.3,53,
108,서울,2022-01-20 21:00,-3.7,,.7,51,
108,서울,2022-01-20 22:00,-4.5,,.9,57,
108,서울,2022-01-20 23:00,-5,,.9,64,
108,서울,2022-01-21 00:00,-5.5,,1,65,
108,서울,2022-01-21 01:00,-5.9,,1.1,66,
108,서울,2022-01-21 02:00,-6.4,,1.5,66,
108,서울,2022-01-21 03:00,-7,,2.2,68,
108,서울,2022-01-21 04:00,-7.2,,1.6,70,
108,서울,2022-01-21 05:00,-7.8,,2,73,
108,서울,2022-01-21 06:00,-8.1,,2.3,74,
108,서울,2022-01-21 07:00,-8.3,,2.4,76,
108,서울,2022-01-21 08:00,-8.6,,1.6,78,0
108,서울,2022-01-21 09:00,-7.2,,1.6,77,.35
108,서울,2022-01-21 10:00,-3.8,,2.3,64,.97
108,서울,2022-01-21 11:00,-1.4,,2.7,55,1.58
108,서울,2022-01-21 12:00,-.1,,1.5,48,1.96
108,서울,2022-01-21 13:00,1.6,,2.8,42,2.15
108,서울,2022-01-21 14:00,3.4,,1.6,36,2.12
108,서울,2022-01-21 15:00,4.1,,1.4,32,1.79
108,서울,2022-01-21 16:00,4.1,,2.1,30,1.21
108,서울,2022-01-21 17:00,3.5,,1.9,31,.57
108,서울,2022-01-21 18:00,1.7,,1.6,37,.09
108,서울,2022-01-21 19:00,.2,,1.9,44,
108,서울,2022-01-21 20:00,-.8,,1.7,49,
108,서울,2022-01-21 21:00,-1.8,,.7,51,
108,서울,2022-01-21 22:00,-2.1,,1.1,55,
108,서울,2022-01-21 23:00,-2.7,,1.8,56,
108,서울,2022-01-22 00:00,-3.1,,2.1,58,
108,서울,2022-01-22 01:00,-3.5,,2.3,63,
108,서울,2022-01-22 02:00,-3.7,,1.8,64,
108,서울,2022-01-22 03:00,-3.7,,1.8,65,
108,서울,2022-01-22 04:00,-4.2,,2.2,64,
108,서울,2022-01-22 05:00,-4.5,,1.9,68,
108,서울,2022-01-22 06:00,-4.6,,2.5,68,
108,서울,2022-01-22 07:00,-4.7,,2.1,68,
108,서울,2022-01-22 08:00,-5,,2.2,70,0
108,서울,2022-01-22 09:00,-4,,1.7,70,.25
108,서울,2022-01-22 10:00,-2.2,,.8,62,.46
108,서울,2022-01-22 11:00,0,,1.4,53,.95
108,서울,2022-01-22 12:00,2.6,,.6,43,1.49
108,서울,2022-01-22 13:00,5.3,,2.3,42,1.84
108,서울,2022-01-22 14:00,5,,2.3,39,1.86
108,서울,2022-01-22 15:00,6.7,,1.5,38,1.28
108,서울,2022-01-22 16:00,6.7,,1.3,35,1.12
108,서울,2022-01-22 17:00,5.2,,1.1,34,.41
108,서울,2022-01-22 18:00,3.6,,1.6,36,.04
108,서울,2022-01-22 19:00,2.9,,3.2,39,
108,서울,2022-01-22 20:00,2.3,,.7,41,
108,서울,2022-01-22 21:00,1.2,,1.9,45,
108,서울,2022-01-22 22:00,.7,,1.5,47,
108,서울,2022-01-22 23:00,.2,,1.4,51,
108,서울,2022-01-23 00:00,.5,,2.1,54,
108,서울,2022-01-23 01:00,.8,,.6,50,
108,서울,2022-01-23 02:00,.6,,.9,49,
108,서울,2022-01-23 03:00,.6,,1.2,50,
108,서울,2022-01-23 04:00,.5,,1.1,51,
108,서울,2022-01-23 05:00,-.1,,1.1,51,
108,서울,2022-01-23 06:00,-.5,,1.1,52,
108,서울,2022-01-23 07:00,-.5,,.2,52,
108,서울,2022-01-23 08:00,-.3,,.5,48,0
108,서울,2022-01-23 09:00,.3,,1.6,54,.19
108,서울,2022-01-23 10:00,1,,1.6,49,.43
108,서울,2022-01-23 11:00,2.3,,1.8,44,.75
108,서울,2022-01-23 12:00,2.9,,2.9,47,1.09
108,서울,2022-01-23 13:00,4.2,,2.7,53,1.3
108,서울,2022-01-23 14:00,6.2,,2.2,47,1.79
108,서울,2022-01-23 15:00,6.1,,2,46,.89
108,서울,2022-01-23 16:00,6.1,,2.2,46,.64
108,서울,2022-01-23 17:00,5.6,,1.9,47,.5
108,서울,2022-01-23 18:00,3.8,,2,48,.09
108,서울,2022-01-23 19:00,3,,2.9,51,
108,서울,2022-01-23 20:00,2.3,,2.1,53,
108,서울,2022-01-23 21:00,1.3,,.2,57,
108,서울,2022-01-23 22:00,.8,,2.4,61,
108,서울,2022-01-23 23:00,1.1,,2.7,63,
108,서울,2022-01-24 00:00,1.2,,2.8,65,
108,서울,2022-01-24 01:00,1.6,,3.5,66,
108,서울,2022-01-24 02:00,1.7,,2.8,66,
108,서울,2022-01-24 03:00,1.7,,3.5,69,
108,서울,2022-01-24 04:00,1.8,,3.2,69,
108,서울,2022-01-24 05:00,1.8,,3.5,70,
108,서울,2022-01-24 06:00,1.8,,4.4,70,
108,서울,2022-01-24 07:00,1.9,,4.3,69,
108,서울,2022-01-24 08:00,1.9,,4.4,68,.01
108,서울,2022-01-24 09:00,2.7,,4.4,65,.33
108,서울,2022-01-24 10:00,4.6,,5.3,58,.91
108,서울,2022-01-24 11:00,6.4,,4.6,50,1.58
108,서울,2022-01-24 12:00,6.7,,3.9,49,1.65
108,서울,2022-01-24 13:00,8.1,,3.8,45,1.59
108,서울,2022-01-24 14:00,8.2,,3.1,44,1.24
108,서울,2022-01-24 15:00,7.8,,4.4,45,.56
108,서울,2022-01-24 16:00,7.5,,3.2,45,.49
108,서울,2022-01-24 17:00,7,,3.5,45,.25
108,서울,2022-01-24 18:00,6.2,,2.2,47,.1
108,서울,2022-01-24 19:00,5.5,,2.3,49,
108,서울,2022-01-24 20:00,5.2,,3.7,51,
108,서울,2022-01-24 21:00,5,,3,51,
108,서울,2022-01-24 22:00,4.8,,2.6,52,
108,서울,2022-01-24 23:00,4.8,,2.7,50,
108,서울,2022-01-25 00:00,4.5,,2.8,52,
108,서울,2022-01-25 01:00,4.3,,2.9,53,
108,서울,2022-01-25 02:00,4,,3.2,54,
108,서울,2022-01-25 03:00,4.1,0,2,55,
108,서울,2022-01-25 04:00,2.9,,2.4,76,
108,서울,2022-01-25 05:00,2.3,,2.3,83,
108,서울,2022-01-25 06:00,2.1,.3,2.4,83,
108,서울,2022-01-25 07:00,2.1,,2.7,83,
108,서울,2022-01-25 08:00,2,,3,86,0
108,서울,2022-01-25 09:00,1.9,.2,2,91,.01
108,서울,2022-01-25 10:00,1.9,,2.6,93,.06
108,서울,2022-01-25 11:00,2.2,,2.2,93,.09
108,서울,2022-01-25 12:00,2.3,.2,2.4,93,.13
108,서울,2022-01-25 13:00,2.5,,2.6,93,.14
108,서울,2022-01-25 14:00,3.4,,1.2,91,.41
108,서울,2022-01-25 15:00,3.9,0,1.6,87,.38
108,서울,2022-01-25 16:00,4.1,,1.5,86,.23
108,서울,2022-01-25 17:00,4.5,,3.1,69,.21
108,서울,2022-01-25 18:00,3.8,0,4.5,68,.04
108,서울,2022-01-25 19:00,3.5,,2.8,72,
108,서울,2022-01-25 20:00,3.2,,2.4,77,
108,서울,2022-01-25 21:00,2.6,,2.2,80,
108,서울,2022-01-25 22:00,2.6,,1.4,81,
108,서울,2022-01-25 23:00,2.3,,1.4,80,
108,서울,2022-01-26 00:00,2,,1.6,83,
108,서울,2022-01-26 01:00,1.3,,1.1,83,
108,서울,2022-01-26 02:00,.4,,.9,85,
108,서울,2022-01-26 03:00,-.2,,2.4,87,
108,서울,2022-01-26 04:00,-.5,,2.1,87,
108,서울,2022-01-26 05:00,-1.1,,1.8,88,
108,서울,2022-01-26 06:00,-1.3,,1.6,90,
108,서울,2022-01-26 07:00,-1.8,,1.7,91,
108,서울,2022-01-26 08:00,-1.8,,.8,90,0
108,서울,2022-01-26 09:00,-1.2,,1.5,90,.27
108,서울,2022-01-26 10:00,.7,,1,83,.75
108,서울,2022-01-26 11:00,2.2,,2.5,62,1.39
108,서울,2022-01-26 12:00,3.8,,2.3,53,1.85
108,서울,2022-01-26 13:00,4.8,,2.7,44,2.02
108,서울,2022-01-26 14:00,5.9,,1.9,41,1.78
108,서울,2022-01-26 15:00,6.5,,2.6,40,1.67
108,서울,2022-01-26 16:00,5.9,,2.7,40,1.09
108,서울,2022-01-26 17:00,4.8,,3.1,40,.65
108,서울,2022-01-26 18:00,3.2,,2.3,39,.07
108,서울,2022-01-26 19:00,2.2,,3.2,49,
108,서울,2022-01-26 20:00,1.4,,3.2,54,
108,서울,2022-01-26 21:00,.7,,.8,54,
108,서울,2022-01-26 22:00,.2,,3.6,45,
108,서울,2022-01-26 23:00,-.6,,3,45,
108,서울,2022-01-27 00:00,-1.2,,3.4,49,
108,서울,2022-01-27 01:00,-1.6,,2.4,50,
108,서울,2022-01-27 02:00,-2,,1.6,53,
108,서울,2022-01-27 03:00,-2.5,,1.7,56,
108,서울,2022-01-27 04:00,-2.7,,1.5,56,
108,서울,2022-01-27 05:00,-3.6,,2,59,
108,서울,2022-01-27 06:00,-4.3,,1.3,62,
108,서울,2022-01-27 07:00,-4.5,,1.4,65,
108,서울,2022-01-27 08:00,-4.6,,1.8,65,.01
108,서울,2022-01-27 09:00,-3.9,,1.1,62,.34
108,서울,2022-01-27 10:00,-1.5,,1.3,56,.91
108,서울,2022-01-27 11:00,1.1,,2.3,47,1.45
108,서울,2022-01-27 12:00,1.5,,2.4,41,1.9
108,서울,2022-01-27 13:00,1.9,,3,40,1.59
108,서울,2022-01-27 14:00,2.8,,3.1,35,1.69
108,서울,2022-01-27 15:00,3.4,,3.5,34,1.68
108,서울,2022-01-27 16:00,3.8,,2.8,33,1.33
108,서울,2022-01-27 17:00,3,,3.3,35,.69
108,서울,2022-01-27 18:00,1.5,,2.7,42,.13
108,서울,2022-01-27 19:00,.5,,2.2,50,
108,서울,2022-01-27 20:00,-.2,,3.1,53,
108,서울,2022-01-27 21:00,-1,,1.8,47,
108,서울,2022-01-27 22:00,-2.1,,1.4,50,
108,서울,2022-01-27 23:00,-2.8,,2,55,
108,서울,2022-01-28 00:00,-3.4,,2.2,56,
108,서울,2022-01-28 01:00,-4,,2.5,59,
108,서울,2022-01-28 02:00,-4.3,,2.6,60,
108,서울,2022-01-28 03:00,-5.1,,2.1,62,
108,서울,2022-01-28 04:00,-4.7,,2.3,61,
108,서울,2022-01-28 05:00,-5.2,,2.1,63,
108,서울,2022-01-28 06:00,-5.2,,2.4,65,
108,서울,2022-01-28 07:00,-5.6,,2.3,64,
108,서울,2022-01-28 08:00,-5.8,,2.3,63,.01
108,서울,2022-01-28 09:00,-5.2,,2.7,62,.38
108,서울,2022-01-28 10:00,-3.4,,2.6,55,1
108,서울,2022-01-28 11:00,-1.8,,3.4,48,1.68
108,서울,2022-01-28 12:00,-.5,,3,43,2.07
108,서울,2022-01-28 13:00,.2,,3.9,39,2.23
108,서울,2022-01-28 14:00,1.9,,2.9,38,2.18
108,서울,2022-01-28 15:00,1.7,,4.9,35,1.9
108,서울,2022-01-28 16:00,1.5,,3.6,34,1.4
108,서울,2022-01-28 17:00,.9,,3.1,43,.7
108,서울,2022-01-28 18:00,-.6,,2.5,48,.1
108,서울,2022-01-28 19:00,-1.3,,3,50,
108,서울,2022-01-28 20:00,-1.7,,2.7,46,
108,서울,2022-01-28 21:00,-2.1,,2.5,43,
108,서울,2022-01-28 22:00,-3,,2.3,43,
108,서울,2022-01-28 23:00,-3.6,,3.6,46,
108,서울,2022-01-29 00:00,-4.7,,2.9,55,
108,서울,2022-01-29 01:00,-5.1,,1.4,56,
108,서울,2022-01-29 02:00,-5.7,,2.7,58,
108,서울,2022-01-29 03:00,-6,,2.4,61,
108,서울,2022-01-29 04:00,-6.6,,1.6,61,
108,서울,2022-01-29 05:00,-6.8,,1.9,64,
108,서울,2022-01-29 06:00,-6.9,,1.2,66,
108,서울,2022-01-29 07:00,-7,,.6,67,
108,서울,2022-01-29 08:00,-7,,2,67,.01
108,서울,2022-01-29 09:00,-6.1,,2.7,58,.39
108,서울,2022-01-29 10:00,-4.5,,2.9,49,1.08
108,서울,2022-01-29 11:00,-3.6,,2.9,45,1.69
108,서울,2022-01-29 12:00,-1.9,,2.6,40,2.08
108,서울,2022-01-29 13:00,-.6,,2.5,34,2.26
108,서울,2022-01-29 14:00,-.3,,3,34,2.22
108,서울,2022-01-29 15:00,.1,,4.3,29,1.95
108,서울,2022-01-29 16:00,.2,,4.5,29,1.47
108,서울,2022-01-29 17:00,.5,,2.6,29,.76
108,서울,2022-01-29 18:00,-.9,,2.7,32,.16
108,서울,2022-01-29 19:00,-1.6,,2.6,42,
108,서울,2022-01-29 20:00,-2.3,,.8,52,
108,서울,2022-01-29 21:00,-2.7,,1.2,54,
108,서울,2022-01-29 22:00,-3.4,,1.5,43,
108,서울,2022-01-29 23:00,-4.1,,1.7,47,
108,서울,2022-01-30 00:00,-4.6,,3.3,51,
108,서울,2022-01-30 01:00,-5.1,,3.1,54,
108,서울,2022-01-30 02:00,-6.2,,1.6,53,
108,서울,2022-01-30 03:00,-6.6,,1.2,55,
108,서울,2022-01-30 04:00,-6.9,,1.3,58,
108,서울,2022-01-30 05:00,-7.4,,1.1,59,
108,서울,2022-01-30 06:00,-7.7,,.6,62,
108,서울,2022-01-30 07:00,-7.8,,1.4,60,
108,서울,2022-01-30 08:00,-7.9,,.4,61,.01
108,서울,2022-01-30 09:00,-6.8,,.9,60,.39
108,서울,2022-01-30 10:00,-3.8,,1.7,46,1.09
108,서울,2022-01-30 11:00,-2.6,,3.1,39,1.55
108,서울,2022-01-30 12:00,.8,,2.2,34,2.07
108,서울,2022-01-30 13:00,.5,,3,31,2.31
108,서울,2022-01-30 14:00,1,,3.7,30,2.24
108,서울,2022-01-30 15:00,2.2,,3.3,28,1.99
108,서울,2022-01-30 16:00,2,,4,28,1.49
108,서울,2022-01-30 17:00,2.2,,2.5,28,.79
108,서울,2022-01-30 18:00,.8,,3.1,35,.17
108,서울,2022-01-30 19:00,.1,,3,36,
108,서울,2022-01-30 20:00,-.9,,1,34,
108,서울,2022-01-30 21:00,-1.2,,3.6,41,
108,서울,2022-01-30 22:00,-2.1,,2.7,44,
108,서울,2022-01-30 23:00,-2.8,,2.5,47,
108,서울,2022-01-31 00:00,-3.8,,2.2,48,
108,서울,2022-01-31 01:00,-4.6,,2.4,51,
108,서울,2022-01-31 02:00,-5,,2.3,52,
108,서울,2022-01-31 03:00,-5.3,,1.6,55,
108,서울,2022-01-31 04:00,-5.8,,1,55,
108,서울,2022-01-31 05:00,-6.1,,1.9,58,
108,서울,2022-01-31 06:00,-6.5,,1.7,58,
108,서울,2022-01-31 07:00,-6.7,,1,61,
108,서울,2022-01-31 08:00,-6.7,,.5,61,.02
108,서울,2022-01-31 09:00,-5.4,,1.1,59,.39
108,서울,2022-01-31 10:00,-2.4,,2.5,56,1.04
108,서울,2022-01-31 11:00,.3,,1.4,46,1.58
108,서울,2022-01-31 12:00,2.8,,2.1,43,1.95
108,서울,2022-01-31 13:00,3.7,,2.5,43,1.82
108,서울,2022-01-31 14:00,4.5,,2.3,41,1.76
108,서울,2022-01-31 15:00,4.5,,3.8,47,1.44
108,서울,2022-01-31 16:00,3.7,,3.1,50,.87
108,서울,2022-01-31 17:00,3.3,,2.4,53,.49
108,서울,2022-01-31 18:00,2.3,,1.9,57,.11
108,서울,2022-01-31 19:00,1.7,,1.8,62,
108,서울,2022-01-31 20:00,1.4,,1.6,62,
108,서울,2022-01-31 21:00,1.9,0,2.1,61,
108,서울,2022-01-31 22:00,.8,,2.8,86,
108,서울,2022-01-31 23:00,.5,,1.7,91,
108,서울,2022-02-01 00:00,.4,1.2,1.8,92,
108,서울,2022-02-01 01:00,-.2,,2.9,85,
108,서울,2022-02-01 02:00,-.9,,2.8,74,
108,서울,2022-02-01 03:00,-.9,0,3.6,72,
108,서울,2022-02-01 04:00,-1.7,,3.1,87,
108,서울,2022-02-01 05:00,-2.1,,.9,89,
108,서울,2022-02-01 06:00,-1.9,1.7,2.3,93,
108,서울,2022-02-01 07:00,-2.1,,2.3,89,
108,서울,2022-02-01 08:00,-2.6,,2.3,91,.01
108,서울,2022-02-01 09:00,-2.1,0,2.3,89,.15
108,서울,2022-02-01 10:00,-1.2,,2.7,79,.69
108,서울,2022-02-01 11:00,-.9,,3.7,75,1.03
108,서울,2022-02-01 12:00,-.4,0,3.1,70,1.5
108,서울,2022-02-01 13:00,-.4,,3.6,68,.85
108,서울,2022-02-01 14:00,.2,,4.1,64,1.66
108,서울,2022-02-01 15:00,.2,,4,61,1.09
108,서울,2022-02-01 16:00,.8,,2.5,61,1.25
108,서울,2022-02-01 17:00,.3,,3,63,.67
108,서울,2022-02-01 18:00,-.7,,2.3,66,.14
108,서울,2022-02-01 19:00,-1.4,,2.2,71,
108,서울,2022-02-01 20:00,-1.3,,3.1,76,
108,서울,2022-02-01 21:00,-1.7,,2.2,79,
108,서울,2022-02-01 22:00,-2.1,,2.5,81,
108,서울,2022-02-01 23:00,-2.3,,2.3,82,
108,서울,2022-02-02 00:00,-2.7,,2,83,
108,서울,2022-02-02 01:00,-3.1,,2.6,83,
108,서울,2022-02-02 02:00,-3.7,,2.4,83,
108,서울,2022-02-02 03:00,-4.5,,1.3,78,
108,서울,2022-02-02 04:00,-5.4,,1.2,77,
108,서울,2022-02-02 05:00,-5.5,,.8,79,
108,서울,2022-02-02 06:00,-5.8,,.9,82,
108,서울,2022-02-02 07:00,-5.8,,.2,78,
108,서울,2022-02-02 08:00,-5.4,,2.8,82,.01
108,서울,2022-02-02 09:00,-4.9,,2.8,79,.39
108,서울,2022-02-02 10:00,-4.3,,3.2,69,1
108,서울,2022-02-02 11:00,-3.8,,3.8,61,1.76
108,서울,2022-02-02 12:00,-2.4,,2.7,48,2.15
108,서울,2022-02-02 13:00,-1.6,,3.1,47,2.36
108,서울,2022-02-02 14:00,-.7,,3.4,43,2.31
108,서울,2022-02-02 15:00,-.8,,3.7,37,2.06
108,서울,2022-02-02 16:00,-.2,,3.5,40,1.56
108,서울,2022-02-02 17:00,-.8,,3.2,38,.87
108,서울,2022-02-02 18:00,-2.2,,3.4,42,.21
108,서울,2022-02-02 19:00,-3,,2.3,46,
108,서울,2022-02-02 20:00,-3.3,,2.4,53,
108,서울,2022-02-02 21:00,-3.7,,2.1,56,
108,서울,2022-02-02 22:00,-3.3,,1.4,59,
108,서울,2022-02-02 23:00,-2.8,,1.6,60,
108,서울,2022-02-03 00:00,-3.3,,1.7,62,
108,서울,2022-02-03 01:00,-3.2,,1.7,66,
108,서울,2022-02-03 02:00,-3.1,,2.5,69,
108,서울,2022-02-03 03:00,-3.7,,2,66,
108,서울,2022-02-03 04:00,-4.6,,2.7,65,
108,서울,2022-02-03 05:00,-5.5,,.7,65,
108,서울,2022-02-03 06:00,-5.9,,1.2,69,
108,서울,2022-02-03 07:00,-6.5,,1.5,71,
108,서울,2022-02-03 08:00,-6.9,,1.7,74,.02
108,서울,2022-02-03 09:00,-5.6,,1.7,70,.4
108,서울,2022-02-03 10:00,-3.9,,3.3,59,1.15
108,서울,2022-02-03 11:00,-2.9,,2.5,50,1.75
108,서울,2022-02-03 12:00,-1.9,,3,41,2.16
108,서울,2022-02-03 13:00,-1,,3.5,36,2.39
108,서울,2022-02-03 14:00,-.3,,3.9,35,2.32
108,서울,2022-02-03 15:00,.2,,3.1,35,2.03
108,서울,2022-02-03 16:00,-.2,,4.4,35,1.55
108,서울,2022-02-03 17:00,-.6,,3.5,35,.86
108,서울,2022-02-03 18:00,-2,,3.3,38,.24
108,서울,2022-02-03 19:00,-2.8,,2.9,41,
108,서울,2022-02-03 20:00,-3.2,,3.1,43,
108,서울,2022-02-03 21:00,-3.5,,3,46,
108,서울,2022-02-03 22:00,-4.2,,2.2,49,
108,서울,2022-02-03 23:00,-4.5,,2.2,52,
108,서울,2022-02-04 00:00,-5,,1,54,
108,서울,2022-02-04 01:00,-5.5,,1.5,56,
108,서울,2022-02-04 02:00,-5.7,,1.1,59,
108,서울,2022-02-04 03:00,-5.5,,1.5,60,
108,서울,2022-02-04 04:00,-6.5,,.6,61,
108,서울,2022-02-04 05:00,-6.7,,1.7,63,
108,서울,2022-02-04 06:00,-6.7,,1.3,66,
108,서울,2022-02-04 07:00,-7.2,,1,66,
108,서울,2022-02-04 08:00,-7.1,,1.4,68,.02
108,서울,2022-02-04 09:00,-5.9,,2.4,63,.42
108,서울,2022-02-04 10:00,-4.5,,3.8,52,1.17
108,서울,2022-02-04 11:00,-3.6,,4.7,38,1.79
108,서울,2022-02-04 12:00,-2.6,,4,40,2.24
108,서울,2022-02-04 13:00,-1.5,,4.2,35,2.41
108,서울,2022-02-04 14:00,-1,,4.2,37,2.36
108,서울,2022-02-04 15:00,-2,,3.8,42,1.5
108,서울,2022-02-04 16:00,-2.6,,4.1,49,.55
108,서울,2022-02-04 17:00,-3,,4.4,47,.33
108,서울,2022-02-04 18:00,-3.4,0,4.1,45,.15
108,서울,2022-02-04 19:00,-4.3,,4.9,43,
108,서울,2022-02-04 20:00,-5.2,,3.6,47,
108,서울,2022-02-04 21:00,-7,,4.5,53,
108,서울,2022-02-04 22:00,-7.7,,2.5,55,
108,서울,2022-02-04 23:00,-8.1,,3.1,56,
108,서울,2022-02-05 00:00,-8.2,,2.1,57,
108,서울,2022-02-05 01:00,-8.4,,2.2,59,
108,서울,2022-02-05 02:00,-8.3,,3.4,58,
108,서울,2022-02-05 03:00,-8.4,,2.9,55,
108,서울,2022-02-05 04:00,-8.7,,2.9,53,
108,서울,2022-02-05 05:00,-8.9,,2.5,56,
108,서울,2022-02-05 06:00,-9.1,,3.5,54,
108,서울,2022-02-05 07:00,-9.5,,2.3,57,
108,서울,2022-02-05 08:00,-9.7,,1.9,53,.02
108,서울,2022-02-05 09:00,-8.8,,2.7,48,.45
108,서울,2022-02-05 10:00,-7,,4.1,42,1.16
108,서울,2022-02-05 11:00,-5.4,,3.1,42,1.76
108,서울,2022-02-05 12:00,-3.8,,4.2,40,2.22
108,서울,2022-02-05 13:00,-2.7,,5.1,38,2.43
108,서울,2022-02-05 14:00,-2.7,,5,38,2.32
108,서울,2022-02-05 15:00,-2.5,,5.1,39,1.6
108,서울,2022-02-05 16:00,-2.7,,4.5,38,1.32
108,서울,2022-02-05 17:00,-3.6,,5.8,40,.79
108,서울,2022-02-05 18:00,-5.1,,4.5,41,.24
108,서울,2022-02-05 19:00,-5.9,,2.8,45,
108,서울,2022-02-05 20:00,-6.4,,2.4,48,
108,서울,2022-02-05 21:00,-7,,1.2,52,
108,서울,2022-02-05 22:00,-7.5,,1.1,55,
108,서울,2022-02-05 23:00,-8,,1,58,
108,서울,2022-02-06 00:00,-8,,1.4,61,
108,서울,2022-02-06 01:00,-7.9,,1.4,62,
108,서울,2022-02-06 02:00,-7.4,,2,62,
108,서울,2022-02-06 03:00,-7.6,,1.6,62,
108,서울,2022-02-06 04:00,-7.8,,.2,62,
108,서울,2022-02-06 05:00,-8.4,,1,65,
108,서울,2022-02-06 06:00,-8.1,,.9,64,
108,서울,2022-02-06 07:00,-8.1,,.8,68,
108,서울,2022-02-06 08:00,-7.8,,.4,69,.02
108,서울,2022-02-06 09:00,-6.5,,1.2,63,.45
108,서울,2022-02-06 10:00,-3.1,,2.1,54,1.18
108,서울,2022-02-06 11:00,-1.4,,3.3,45,1.8
108,서울,2022-02-06 12:00,-.5,,4.6,42,2.24
108,서울,2022-02-06 13:00,.3,,5.2,37,2.34
108,서울,2022-02-06 14:00,.8,,4.4,36,2.39
108,서울,2022-02-06 15:00,1.2,,4.1,34,1.77
108,서울,2022-02-06 16:00,1,,5.1,37,1.59
108,서울,2022-02-06 17:00,.6,,3.6,36,.8
108,서울,2022-02-06 18:00,-.9,,3.5,37,.25
108,서울,2022-02-06 19:00,-1.9,,2.9,40,0
108,서울,2022-02-06 20:00,-2.4,,3.8,45,
108,서울,2022-02-06 21:00,-3.2,,2.7,47,
108,서울,2022-02-06 22:00,-3.9,,3,49,
108,서울,2022-02-06 23:00,-4.6,,2.4,51,
108,서울,2022-02-07 00:00,-5.3,,1.9,53,
108,서울,2022-02-07 01:00,-5.9,,1.9,55,
108,서울,2022-02-07 02:00,-6.2,,1.7,58,
108,서울,2022-02-07 03:00,-6.6,,1.1,62,
108,서울,2022-02-07 04:00,-6.7,,1,63,
108,서울,2022-02-07 05:00,-7.1,,1.2,64,
108,서울,2022-02-07 06:00,-7,,1,64,
108,서울,2022-02-07 07:00,-6.8,,1,64,
108,서울,2022-02-07 08:00,-6.4,,1.1,65,.03
108,서울,2022-02-07 09:00,-5.5,,1.5,63,.41
108,서울,2022-02-07 10:00,-3.3,,1,56,.9
108,서울,2022-02-07 11:00,-1.3,,1.2,45,1.21
108,서울,2022-02-07 12:00,.2,,2.1,38,1.52
108,서울,2022-02-07 13:00,1.9,,2.6,34,2.04
108,서울,2022-02-07 14:00,1.5,,4,32,1.62
108,서울,2022-02-07 15:00,1.6,,3.4,33,1.35
108,서울,2022-02-07 16:00,1.2,,3,36,.87
108,서울,2022-02-07 17:00,.6,,2.3,37,.36
108,서울,2022-02-07 18:00,.1,,1.9,40,.1
108,서울,2022-02-07 19:00,-.4,,2.2,43,0
108,서울,2022-02-07 20:00,-.8,,2.2,48,
108,서울,2022-02-07 21:00,-1,,1.4,52,
108,서울,2022-02-07 22:00,-1.2,,.9,55,
108,서울,2022-02-07 23:00,-1.4,,.3,58,
108,서울,2022-02-08 00:00,-2,,.2,58,
108,서울,2022-02-08 01:00,-2.5,,1.1,59,
108,서울,2022-02-08 02:00,-3,,.7,62,
108,서울,2022-02-08 03:00,-3.1,,.4,63,
108,서울,2022-02-08 04:00,-3.4,,.3,63,
108,서울,2022-02-08 05:00,-3.7,,1.5,64,
108,서울,2022-02-08 06:00,-3.9,,.9,65,
108,서울,2022-02-08 07:00,-4,,1.7,67,
108,서울,2022-02-08 08:00,-4,,1.9,70,.02
108,서울,2022-02-08 09:00,-3,,1.9,69,.26
108,서울,2022-02-08 10:00,-1.2,,.8,66,.69
108,서울,2022-02-08 11:00,.9,,2.3,55,1.65
108,서울,2022-02-08 12:00,2.4,,2.6,40,2.2
108,서울,2022-02-08 13:00,3.6,,2.8,33,2.34
108,서울,2022-02-08 14:00,4.5,,3.3,32,2.36
108,서울,2022-02-08 15:00,5,,2.4,29,2.12
108,서울,2022-02-08 16:00,5.3,,2.9,27,1.63
108,서울,2022-02-08 17:00,5,,2.4,28,.95
108,서울,2022-02-08 18:00,3.1,,3.3,32,.27
108,서울,2022-02-08 19:00,1.7,,2.8,47,0
108,서울,2022-02-08 20:00,.4,,2.4,58,
108,서울,2022-02-08 21:00,0,,1.9,61,
108,서울,2022-02-08 22:00,-.3,,1.7,64,
108,서울,2022-02-08 23:00,-1.2,,.8,67,
108,서울,2022-02-09 00:00,-1.5,,.5,71,
108,서울,2022-02-09 01:00,-1.9,,1.5,69,
108,서울,2022-02-09 02:00,-2.7,,1.6,68,
108,서울,2022-02-09 03:00,-2.8,,2.1,70,
108,서울,2022-02-09 04:00,-3.1,,1.5,73,
108,서울,2022-02-09 05:00,-3.6,,2.1,73,
108,서울,2022-02-09 06:00,-3.9,,1.8,74,
108,서울,2022-02-09 07:00,-4.1,,2.1,76,
108,서울,2022-02-09 08:00,-4.3,,2.1,76,.03
108,서울,2022-02-09 09:00,-3.1,,2.3,74,.48
108,서울,2022-02-09 10:00,.1,,1.7,61,1.17
108,서울,2022-02-09 11:00,2,,1.6,50,1.48
108,서울,2022-02-09 12:00,4,,1.5,41,2.02
108,서울,2022-02-09 13:00,5.1,,1.9,36,1.85
108,서울,2022-02-09 14:00,7.2,,2.1,29,2.09
108,서울,2022-02-09 15:00,6.8,,1.8,28,1.64
